toaccount,syscode,timestamp,amount
1000027,34,3.00 ,300
1000030,34,3.00 ,240
1000007,30,3.00 ,380
1000003,30,3.00 ,800
1000030,34,3.00 ,430
1000027,34,3.00 ,40
1000029,34,3.00 ,150
1000029,34,3.00 ,650
1000057,38,3.00 ,370
1000003,30,3.00 ,320
1000027,34,3.00 ,400
1000029,34,3.00 ,650
1000027,34,3.00 ,270
1000057,38,3.00 ,600
1000031,34,3.00 ,120
1000027,34,3.00 ,300
1000001,30,3.00 ,150
1000057,38,3.00 ,280
1000027,34,3.00 ,350
1000029,34,3.00 ,250
1000010,30,3.00 ,100
1000030,34,3.00 ,500
1000027,34,3.00 ,170
1000030,34,3.00 ,210
1000057,38,3.00 ,470
1000027,34,3.00 ,200
1000031,34,3.00 ,500
1000027,34,3.00 ,200
1000031,34,3.00 ,400
1000030,34,3.00 ,180
1000001,30,3.00 ,30
1000057,38,3.00 ,450
1000031,34,3.00 ,150
1000030,34,3.00 ,250
1000001,30,3.00 ,300
1000031,34,3.00 ,120
1000030,34,3.00 ,200
1000057,38,3.00 ,200
1000027,34,3.00 ,290
1000030,34,3.00 ,200
1000030,34,3.00 ,390
1000001,30,3.00 ,200
1000003,30,3.00 ,350
1000057,38,3.00 ,150
1000057,38,3.00 ,250
1000057,38,3.00 ,390
1000027,34,3.00 ,100
1000030,34,3.00 ,250
1000027,34,3.00 ,150
1000010,30,3.00 ,100
1000057,38,3.00 ,480
1000057,38,3.00 ,570
1000057,38,3.00 ,250
1000029,34,3.00 ,250
1000030,34,3.00 ,200
1000057,38,3.00 ,420
1000057,38,3.00 ,370
1000030,34,3.00 ,500
1000010,30,3.00 ,100
1000011,30,3.00 ,300
1000057,38,3.00 ,400
1000057,38,3.00 ,250
1000057,38,3.00 ,720
1000031,34,3.00 ,500
1000011,30,3.00 ,300
1000029,34,3.00 ,250
1000027,34,3.00 ,150
1000003,30,3.00 ,270
1000001,30,3.00 ,70
1000057,38,3.00 ,500
1000057,38,3.00 ,300
1000057,38,3.00 ,340
1000030,34,3.00 ,200
1000030,34,3.00 ,180
1000029,34,3.00 ,150
1000003,30,3.00 ,750
1000057,38,3.00 ,550
1000057,38,3.00 ,300
1000027,34,3.00 ,240
1000057,38,3.00 ,310
1000031,34,3.00 ,140
1000057,38,3.00 ,450
1000027,34,3.00 ,200
1000003,30,3.00 ,120
1000029,34,3.00 ,300
1000031,34,3.00 ,200
1000057,38,3.00 ,200
1000027,34,3.00 ,400
1000001,30,3.00 ,270
1000057,38,3.00 ,300
1000057,38,3.00 ,400
1000029,34,3.00 ,150
1000001,30,3.00 ,290
1000057,38,3.00 ,230
1000057,38,3.00 ,350
1000027,34,3.00 ,100
1000027,34,3.00 ,350
1000057,38,3.00 ,240
1000057,38,3.00 ,200
1000027,34,3.00 ,350
1000031,34,3.00 ,350
1000029,34,3.00 ,170
1000031,34,3.00 ,380
1000057,38,3.00 ,200
1000057,38,3.00 ,270
1000027,34,3.00 ,140
1000057,38,3.00 ,480
1000057,38,3.00 ,450
1000001,30,3.00 ,250
1000027,34,3.00 ,100
1000029,34,3.00 ,300
1000031,34,3.00 ,190
1000057,38,3.00 ,370
1000029,34,3.00 ,250
1000031,34,3.00 ,500
1000031,34,3.00 ,400
1000029,34,3.00 ,600
1000057,38,3.00 ,150
1000003,30,3.00 ,100
1000011,30,3.00 ,250
1000001,30,3.00 ,100
1000003,30,3.00 ,450
1000003,30,3.00 ,500
1000003,30,3.00 ,400
1000010,30,3.00 ,200
1000007,30,3.00 ,450
1000011,30,3.00 ,300
1000010,30,3.00 ,400
1000029,34,3.00 ,200
1000027,34,3.00 ,200
1000027,34,3.00 ,270
1000031,34,3.00 ,120
1000027,34,3.00 ,200
1000057,38,3.00 ,250
1000001,30,3.00 ,100
1000010,30,3.00 ,400
1000011,30,3.00 ,400
1000010,30,3.00 ,300
1000001,30,3.00 ,150
1000027,34,3.00 ,150
1000029,34,3.00 ,150
1000027,34,3.00 ,100
1000027,34,3.00 ,320
1000027,34,3.00 ,70
1000057,38,3.00 ,380
1000027,34,3.00 ,350
1000031,34,3.00 ,400
1000003,30,3.00 ,120
1000057,38,3.00 ,430
1000029,34,3.00 ,150
1000027,34,3.00 ,250
1000030,34,3.00 ,100
1000003,30,3.00 ,300
1000027,34,3.00 ,150
1000031,34,3.00 ,400
1000001,30,3.00 ,250
1000001,30,3.00 ,100
1000001,30,3.00 ,100
1000003,30,3.00 ,250
1000027,34,3.00 ,150
1000057,38,3.00 ,330
1000001,30,3.00 ,300
1000027,34,3.00 ,140
1000057,38,3.00 ,440
1000057,38,3.00 ,290
1000057,38,3.00 ,450
1000057,38,3.00 ,290
1000003,30,3.00 ,300
1000003,30,3.00 ,500
1000031,34,3.00 ,350
1000030,34,3.00 ,150
1000030,34,3.00 ,200
1000057,38,3.00 ,410
1000003,30,3.00 ,200
1000031,34,3.00 ,540
1000057,38,3.00 ,230
1000057,38,3.00 ,290
1000057,38,3.00 ,400
1000057,38,3.00 ,520
1000003,30,3.00 ,500
1000010,30,3.00 ,250
1000030,34,3.00 ,500
1000057,38,3.00 ,290
1000001,30,3.00 ,300
1000027,34,3.00 ,140
1000029,34,3.00 ,250
1000001,30,3.00 ,60
1000003,30,3.00 ,500
1000011,30,3.00 ,550
1000001,30,3.00 ,150
1000003,30,3.00 ,150
1000010,30,3.00 ,50
1000001,30,3.00 ,100
1000007,30,3.00 ,250
1000057,38,3.00 ,450
1000057,38,3.00 ,150
1000011,30,3.00 ,200
1000011,30,3.00 ,150
1000030,34,3.00 ,250
1000057,38,3.00 ,390
1000010,30,3.00 ,150
1000010,30,3.00 ,250
1000030,34,3.00 ,520
1000029,34,3.00 ,70
1000010,30,3.00 ,250
1000030,34,3.00 ,200
1000057,38,3.00 ,70
1000057,38,3.00 ,150
1000001,30,3.00 ,350
1000010,30,3.00 ,250
1000003,30,3.00 ,220
1000030,34,3.00 ,180
1000029,34,3.00 ,300
1000030,34,3.00 ,20
1000030,34,3.00 ,200
1000031,34,3.00 ,550
1000057,38,3.00 ,290
1000003,30,3.00 ,500
1000001,30,3.00 ,450
1000030,34,3.00 ,100
1000057,38,3.00 ,30
1000030,34,3.00 ,150
1000057,38,3.00 ,160
1000001,30,3.00 ,350
1000030,34,3.00 ,200
1000030,34,3.00 ,250
1000057,38,3.00 ,450
1000057,38,3.00 ,330
1000001,30,3.00 ,150
1000057,38,3.00 ,320
1000001,30,3.00 ,60
1000057,38,3.00 ,450
1000057,38,3.00 ,70
1000057,38,3.00 ,570
1000010,30,3.00 ,70
1000029,34,3.00 ,150
1000030,34,3.00 ,1000
1000057,38,3.00 ,370
1000007,30,3.00 ,120
1000031,34,3.00 ,500
1000057,38,3.00 ,810
1000057,38,3.00 ,370
1000027,34,3.00 ,340
1000027,34,3.00 ,150
1000057,38,3.00 ,450
1000057,38,3.00 ,500
1000003,30,3.00 ,150
1000030,34,3.00 ,70
1000057,38,3.00 ,470
1000010,30,3.00 ,500
1000030,34,3.00 ,430
1000027,34,3.00 ,250
1000031,34,3.00 ,70
1000003,30,3.00 ,370
1000003,30,3.00 ,200
1000010,30,3.00 ,250
1000003,30,3.00 ,120
1000027,34,3.00 ,200
1000057,38,3.00 ,450
1000057,38,3.00 ,500
1000001,30,3.00 ,200
1000001,30,3.00 ,290
1000027,34,3.00 ,400
1000030,34,3.00 ,600
1000011,30,3.00 ,150
1000030,34,3.00 ,30
1000057,38,3.00 ,430
1000010,30,3.00 ,150
1000010,30,3.00 ,250
1000027,34,3.00 ,240
1000057,38,3.00 ,400
1000003,30,3.00 ,120
1000001,30,3.00 ,150
1000010,30,3.00 ,100
1000007,30,3.00 ,250
1000027,34,3.00 ,400
1000011,30,3.00 ,520
1000001,30,3.00 ,290
1000010,30,3.00 ,100
1000010,30,3.00 ,250
1000010,30,3.00 ,100
1000003,30,3.00 ,500
1000001,30,3.00 ,200
1000057,38,3.00 ,470
1000027,34,3.00 ,350
1000003,30,3.00 ,320
1000001,30,3.00 ,100
1000010,30,3.00 ,250
1000003,30,3.00 ,500
1000010,30,3.00 ,100
1000007,30,3.00 ,100
1000003,30,3.00 ,70
1000011,30,3.00 ,150
1000027,34,3.00 ,150
1000001,30,3.00 ,250
1000010,30,3.00 ,250
1000001,30,3.00 ,270
1000027,34,3.00 ,150
1000031,34,3.00 ,120
1000030,34,3.00 ,450
1000010,30,3.00 ,250
1000001,30,3.00 ,300
1000003,30,3.00 ,400
1000011,30,3.00 ,450
1000011,30,3.00 ,250
1000029,34,3.00 ,150
1000029,34,3.00 ,550
1000001,30,3.00 ,70
1000001,30,3.00 ,100
1000011,30,3.00 ,450
1000030,34,3.00 ,140
1000057,38,3.00 ,160
1000057,38,3.00 ,450
1000031,34,3.00 ,340
1000030,34,3.00 ,150
1000057,38,3.00 ,280
1000003,30,3.00 ,220
1000003,30,3.00 ,250
1000031,34,3.00 ,580
1000027,34,3.00 ,400
1000057,38,3.00 ,320
1000029,34,3.00 ,400
1000027,34,3.00 ,200
1000057,38,3.00 ,380
1000057,38,3.00 ,320
1000010,30,3.00 ,100
1000027,34,3.00 ,150
1000027,34,3.00 ,150
1000027,34,3.00 ,400
1000003,30,3.00 ,800
1000003,30,3.00 ,250
1000029,34,3.00 ,550
1000003,30,3.00 ,200
1000057,38,3.00 ,450
1000027,34,3.00 ,350
1000027,34,3.00 ,290
1000003,30,3.00 ,600
1000057,38,3.00 ,260
1000031,34,3.00 ,100
1000029,34,3.00 ,150
1000003,30,3.00 ,150
1000001,30,3.00 ,330
1000027,34,3.00 ,300
1000029,34,3.00 ,150
1000003,30,3.00 ,120
1000003,30,3.00 ,100
1000001,30,3.00 ,150
1000057,38,3.00 ,320
1000030,34,3.00 ,200
1000057,38,3.00 ,500
1000003,30,3.00 ,100
1000011,30,3.00 ,600
1000030,34,3.00 ,180
1000027,34,3.00 ,370
1000001,30,3.00 ,350
1000010,30,3.00 ,300
1000030,34,3.00 ,180
1000029,34,3.00 ,250
1000003,30,3.00 ,600
1000011,30,3.00 ,600
1000001,30,3.00 ,220
1000007,30,3.00 ,250
1000030,34,3.00 ,680
1000027,34,3.00 ,400
1000030,34,3.00 ,250
1000001,30,3.00 ,60
1000001,30,3.00 ,180
1000011,30,3.00 ,450
1000031,34,3.00 ,800
1000030,34,3.00 ,250
1000027,34,3.00 ,400
1000007,30,3.00 ,520
1000001,30,3.00 ,200
1000010,30,3.00 ,100
1000029,34,3.00 ,200
1000029,34,3.00 ,240
1000029,34,3.00 ,550
1000029,34,3.00 ,200
1000219,99,3.00 ,310
1000007,30,3.00 ,380
1000027,34,3.00 ,200
1000029,34,3.00 ,250
1000001,30,3.00 ,100
1000001,30,3.00 ,30
1000001,30,3.00 ,60
1000029,34,3.00 ,650
1000027,34,3.00 ,400
1000030,34,3.00 ,180
1000030,34,3.00 ,150
1000029,34,3.00 ,650
1000030,34,3.00 ,250
1000057,38,3.00 ,550
1000007,30,3.00 ,150
1000027,34,3.00 ,150
1000030,34,3.00 ,500
1000003,30,3.00 ,300
1000001,30,3.00 ,200
1000030,34,3.00 ,500
1000010,30,3.00 ,250
1000011,30,3.00 ,400
1000031,34,3.00 ,70
1000029,34,3.00 ,150
1000001,30,3.00 ,320
1000011,30,3.00 ,200
1000011,30,3.00 ,250
1000011,30,3.00 ,450
1000001,30,3.00 ,200
1000011,30,3.00 ,150
1000001,30,3.00 ,60
1000011,30,3.00 ,600
1000001,30,3.00 ,100
1000001,30,3.00 ,350
1000010,30,3.00 ,150
1000011,30,3.00 ,450
1000003,30,3.00 ,320
1000010,30,3.00 ,600
1000011,30,3.00 ,100
1000001,30,3.00 ,150
1000003,30,3.00 ,800
1000001,30,3.00 ,30
1000010,30,3.00 ,250
1000003,30,3.00 ,800
1000027,34,3.00 ,430
1000031,34,3.00 ,70
1000003,30,3.00 ,450
1000001,30,3.00 ,400
1000003,30,3.00 ,100
1000031,34,3.00 ,350
1000030,34,3.00 ,250
1000030,34,3.00 ,200
1000029,34,3.00 ,250
1000027,34,3.00 ,400
1000011,30,3.00 ,300
1000010,30,3.00 ,250
1000011,30,3.00 ,450
1000001,30,3.00 ,250
1000010,30,3.00 ,150
1000003,30,3.00 ,500
1000003,30,3.00 ,950
1000001,30,3.00 ,340
1000001,30,3.00 ,250
1000057,38,3.00 ,180
1000007,30,3.00 ,100
1000001,30,3.00 ,100
1000011,30,3.00 ,200
1000003,30,3.00 ,650
1000003,30,3.00 ,500
1000011,30,3.00 ,150
1000010,30,3.00 ,650
1000010,30,3.00 ,400
1000003,30,3.00 ,300
1000031,34,3.00 ,400
1000027,34,3.00 ,200
1000031,34,3.00 ,250
1000029,34,3.00 ,450
1000001,30,3.00 ,300
1000001,30,3.00 ,130
1000001,30,3.00 ,300
1000003,30,3.00 ,950
1000001,30,3.00 ,400
1000007,30,3.00 ,250
1000030,34,3.00 ,180
1000029,34,3.00 ,600
1000027,34,3.00 ,420
1000031,34,3.00 ,400
1000030,34,3.00 ,250
1000030,34,3.00 ,150
1000011,30,3.00 ,250
1000001,30,3.00 ,400
1000001,30,3.00 ,200
1000010,30,3.00 ,250
1000007,30,3.00 ,100
1000001,30,3.00 ,400
1000003,30,3.00 ,200
1000029,34,3.00 ,300
1000031,34,3.00 ,200
1000030,34,3.00 ,150
1000031,34,3.00 ,500
1000057,38,3.00 ,290
1000003,30,3.00 ,700
1000001,30,3.00 ,150
1000001,30,3.00 ,250
1000003,30,3.00 ,300
1000003,30,3.00 ,500
1000003,30,3.00 ,700
1000001,30,3.00 ,330
1000001,30,3.00 ,277
1000001,30,3.00 ,360
1000030,34,3.00 ,150
1000029,34,3.00 ,150
1000001,30,3.00 ,230
1000001,30,3.00 ,150
1000011,30,3.00 ,100
1000003,30,3.00 ,650
1000003,30,3.00 ,700
1000003,30,3.00 ,500
1000027,34,3.00 ,250
1000027,34,3.00 ,180
1000001,30,3.00 ,290
1000003,30,3.00 ,200
1000003,30,3.00 ,70
1000003,30,3.00 ,70
1000001,30,3.00 ,200
1000030,34,3.00 ,140
1000029,34,3.00 ,400
1000010,30,3.00 ,400
1000011,30,3.00 ,100
1000031,34,3.00 ,850
1000010,30,3.00 ,400
1000030,34,3.00 ,300
1000031,34,3.00 ,300
1000030,34,3.00 ,380
1000029,34,3.00 ,200
1000030,34,3.00 ,150
1000031,34,3.00 ,440
1000029,34,3.00 ,150
1000031,34,3.00 ,70
1000030,34,3.00 ,700
1000030,34,3.00 ,250
1000003,30,3.00 ,250
1000010,30,3.00 ,150
1000001,30,3.00 ,100
1000001,30,3.00 ,100
1000027,34,3.00 ,100
1000030,34,3.00 ,200
1000029,34,3.00 ,200
1000030,34,3.00 ,480
1000031,34,3.00 ,280
1000030,34,3.00 ,700
1000030,34,3.00 ,100
1000027,34,3.00 ,100
1000029,34,3.00 ,150
1000001,30,3.00 ,370
1000001,30,3.00 ,200
1000001,30,3.00 ,200
1000027,34,3.00 ,200
1000031,34,3.00 ,550
1000030,34,3.00 ,550
1000030,34,3.00 ,180
1000030,34,3.00 ,250
1000027,34,3.00 ,140
1000001,30,3.00 ,100
1000001,30,3.00 ,100
1000057,38,3.00 ,370
1000027,34,3.00 ,150
1000027,34,3.00 ,200
1000029,34,3.00 ,550
1000031,34,3.00 ,280
1000027,34,3.00 ,450
1000007,30,3.00 ,350
1000010,30,3.00 ,300
1000001,30,3.00 ,200
1000001,30,3.00 ,100
1000010,30,3.00 ,300
1000001,30,3.00 ,100
1000031,34,3.00 ,650
1000030,34,3.00 ,250
1000011,30,3.00 ,400
1000011,30,3.00 ,300
1000001,30,3.00 ,100
1000011,30,3.00 ,150
1000003,30,3.00 ,200
1000011,30,3.00 ,300
1000031,34,3.00 ,600
1000030,34,3.00 ,150
1000031,34,3.00 ,120
1000029,34,3.00 ,600
1000031,34,3.00 ,200
1000030,34,3.00 ,70
1000030,34,3.00 ,150
1000001,30,3.00 ,100
1000003,30,3.00 ,500
1000001,30,3.00 ,100
1000011,30,3.00 ,400
1000011,30,3.00 ,250
1000003,30,3.00 ,500
1000057,38,3.00 ,170
1000030,34,3.00 ,680
1000030,34,3.00 ,500
1000029,34,3.00 ,450
1000030,34,3.00 ,350
1000031,34,3.00 ,200
1000027,34,3.00 ,400
1000030,34,3.00 ,500
1000031,34,3.00 ,200
1000030,34,3.00 ,250
1000031,34,3.00 ,250
1000001,30,3.00 ,100
1000003,30,3.00 ,250
1000057,38,3.00 ,330
1000030,34,3.00 ,500
1000030,34,3.00 ,210
1000027,34,3.00 ,250
1000029,34,3.00 ,250
1000031,34,3.00 ,300
1000003,30,3.00 ,200
1000029,34,3.00 ,200
1000029,34,3.00 ,250
1000030,34,3.00 ,200
1000031,34,3.00 ,250
1000027,34,3.00 ,420
1000027,34,3.00 ,360
1000029,34,3.00 ,220
1000003,30,3.00 ,350
1000030,34,3.00 ,250
1000031,34,3.00 ,200
1000031,34,3.00 ,480
1000027,34,3.00 ,240
1000001,30,3.00 ,160
1000057,38,3.00 ,520
1000057,38,3.00 ,290
1000031,34,3.00 ,150
1000007,30,3.00 ,400
1000011,30,3.00 ,600
1000031,34,3.00 ,600
1000027,34,3.00 ,400
1000031,34,3.00 ,120
1000030,34,3.00 ,220
1000031,34,3.00 ,600
1000031,34,3.00 ,400
1000030,34,3.00 ,400
1000010,30,3.00 ,400
1000001,30,3.00 ,100
1000011,30,3.00 ,600
1000011,30,3.00 ,400
1000001,30,3.00 ,100
1000010,30,3.00 ,400
1000001,30,3.00 ,300
1000001,30,3.00 ,250
1000057,38,3.00 ,360
1000030,34,3.00 ,500
1000029,34,3.00 ,600
1000003,30,3.00 ,650
1000001,30,3.00 ,360
1000001,30,3.00 ,170
1000001,30,3.00 ,420
1000003,30,3.00 ,500
1000010,30,3.00 ,250
1000007,30,3.00 ,500
1000010,30,3.00 ,250
1000003,30,3.00 ,500
1000030,34,3.00 ,300
1000030,34,3.00 ,150
1000029,34,3.00 ,200
1000027,34,3.00 ,470
1000029,34,3.00 ,350
1000011,30,3.00 ,600
1000001,30,3.00 ,640
1000001,30,3.00 ,300
1000003,30,3.00 ,250
1000030,34,3.00 ,140
1000057,38,3.00 ,260
1000057,38,3.00 ,300
1000003,30,3.00 ,150
1000029,34,3.00 ,250
1000027,34,3.00 ,70
1000027,34,3.00 ,100
1000057,38,3.00 ,300
1000001,30,3.00 ,100
1000030,34,3.00 ,200
1000057,38,3.00 ,1000
1000057,38,3.00 ,380
1000057,38,3.00 ,210
1000001,30,3.00 ,150
1000030,34,3.00 ,280
1000029,34,3.00 ,200
1000057,38,3.00 ,480
1000057,38,3.00 ,300
1000001,30,3.00 ,200
1000057,38,3.00 ,520
1000027,34,3.00 ,350
1000031,34,3.00 ,350
1000027,34,3.00 ,220
1000003,30,3.00 ,250
1000001,30,3.00 ,200
1000057,38,3.00 ,270
1000057,38,3.00 ,140
1000057,38,3.00 ,290
1000029,34,3.00 ,70
1000003,30,3.00 ,250
1000057,38,3.00 ,420
1000057,38,3.00 ,340
1000057,38,3.00 ,290
1000029,34,3.00 ,700
1000010,30,3.00 ,250
1000057,38,3.00 ,400
1000031,34,3.00 ,650
1000010,30,3.00 ,200
1000007,30,3.00 ,120
1000027,34,3.00 ,210
1000010,30,3.00 ,100
1000031,34,3.00 ,300
1000030,34,3.00 ,150
1000057,38,3.00 ,230
1000001,30,3.00 ,100
1000031,34,3.00 ,750
1000011,30,3.00 ,150
1000011,30,3.00 ,150
1000057,38,3.00 ,320
1000029,34,3.00 ,250
1000029,34,3.00 ,150
1000029,34,3.00 ,250
1000011,30,3.00 ,300
1000011,30,3.00 ,500
1000010,30,3.00 ,300
1000007,30,3.00 ,300
1000027,34,3.00 ,100
1000031,34,3.00 ,400
1000031,34,3.00 ,480
1000030,34,3.00 ,150
1000031,34,3.00 ,600
1000029,34,3.00 ,750
1000057,38,3.00 ,340
1000031,34,3.00 ,300
1000030,34,3.00 ,200
1000029,34,3.00 ,170
1000057,38,3.00 ,600
1000057,38,3.00 ,350
1000057,38,3.00 ,540
1000030,34,3.00 ,150
1000057,38,3.00 ,220
1000057,38,3.00 ,440
1000001,30,3.00 ,150
1000007,30,3.00 ,350
1000010,30,3.00 ,50
1000001,30,3.00 ,350
1000003,30,3.00 ,100
1000030,34,3.00 ,500
1000030,34,3.00 ,180
1000027,34,3.00 ,500
1000001,30,3.00 ,250
1000029,34,3.00 ,250
1000031,34,3.00 ,100
1000027,34,3.00 ,600
1000030,34,3.00 ,700
1000003,30,3.00 ,250
1000007,30,3.00 ,150
1000003,30,3.00 ,200
1000010,30,3.00 ,250
1000001,30,3.00 ,200
1000001,30,3.00 ,160
1000001,30,3.00 ,300
1000031,34,3.00 ,220
1000031,34,3.00 ,500
1000027,34,3.00 ,240
1000029,34,3.00 ,550
1000027,34,3.00 ,200
1000029,34,3.00 ,400
1000057,38,3.00 ,240
1000010,30,3.00 ,250
1000011,30,3.00 ,250
1000001,30,3.00 ,50
1000001,30,3.00 ,350
1000029,34,3.00 ,170
1000029,34,3.00 ,140
1000031,34,3.00 ,120
1000027,34,3.00 ,220
1000029,34,3.00 ,150
1000029,34,3.00 ,550
1000027,34,3.00 ,470
1000010,30,3.00 ,400
1000001,30,3.00 ,200
1000001,30,3.00 ,100
1000003,30,3.00 ,200
1000001,30,3.00 ,140
1000010,30,3.00 ,400
1000001,30,3.00 ,440
1000031,34,3.00 ,200
1000057,38,3.00 ,400
1000001,30,3.00 ,70
1000027,34,3.00 ,370
1000010,30,3.00 ,200
1000001,30,3.00 ,100
1000030,34,3.00 ,340
1000010,30,3.00 ,200
1000029,34,3.00 ,600
1000031,34,3.00 ,150
1000029,34,3.00 ,300
1000030,34,3.00 ,350
1000027,34,3.00 ,480
1000029,34,3.00 ,550
1000057,38,3.00 ,290
1000007,30,3.00 ,400
1000027,34,3.00 ,240
1000027,34,3.00 ,500
1000031,34,3.00 ,200
1000057,38,3.00 ,330
1000010,30,3.00 ,150
1000027,34,3.00 ,220
1000030,34,3.00 ,200
1000027,34,3.00 ,450
1000057,38,3.00 ,280
1000030,34,3.00 ,180
1000027,34,3.00 ,270
1000027,34,3.00 ,370
1000030,34,3.00 ,500
1000003,30,3.00 ,780
1000031,34,3.00 ,260
1000029,34,3.00 ,150
1000030,34,3.00 ,300
1000057,38,3.00 ,350
1000057,38,3.00 ,400
1000030,34,3.00 ,700
1000027,34,3.00 ,270
1000029,34,3.00 ,320
1000031,34,3.00 ,900
1000027,34,3.00 ,240
1000027,34,3.00 ,100
1000030,34,3.00 ,180
1000057,38,3.00 ,440
1000057,38,3.00 ,390
1000029,34,3.00 ,300
1000027,34,3.00 ,100
1000027,34,3.00 ,240
1000030,34,3.00 ,650
1000030,34,3.00 ,580
1000029,34,3.00 ,140
1000029,34,3.00 ,450
1000057,38,3.00 ,320
1000003,30,3.00 ,150
1000003,30,3.00 ,400
1000029,34,3.00 ,300
1000027,34,3.00 ,400
1000030,34,3.00 ,700
1000029,34,3.00 ,350
1000030,34,3.00 ,300
1000030,34,3.00 ,540
1000057,38,3.00 ,580
1000003,30,3.00 ,500
1000003,30,3.00 ,100
1000011,30,3.00 ,250
1000031,34,3.00 ,240
1000027,34,3.00 ,470
1000030,34,3.00 ,250
1000030,34,3.00 ,180
1000029,34,3.00 ,150
1000027,34,3.00 ,470
1000030,34,3.00 ,250
1000030,34,3.00 ,300
1000029,34,3.00 ,300
1000057,38,3.00 ,180
1000001,30,3.00 ,30
1000003,30,3.00 ,500
1000001,30,3.00 ,100
1000030,34,3.00 ,500
1000030,34,3.00 ,600
1000030,34,3.00 ,600
1000031,34,3.00 ,400
1000030,34,3.00 ,280
1000027,34,3.00 ,300
1000031,34,3.00 ,400
1000031,34,3.00 ,70
1000030,34,3.00 ,500
1000030,34,3.00 ,150
1000030,34,3.00 ,350
1000027,34,3.00 ,350
1000030,34,3.00 ,500
1000029,34,3.00 ,250
1000029,34,3.00 ,550
1000027,34,3.00 ,150
1000030,34,3.00 ,620
1000010,30,3.00 ,300
1000057,38,3.00 ,270
1000030,34,3.00 ,180
1000029,34,3.00 ,550
1000029,34,3.00 ,450
1000030,34,3.00 ,570
1000030,34,3.00 ,300
1000027,34,3.00 ,70
1000031,34,3.00 ,200
1000001,30,3.00 ,100
1000030,34,3.00 ,150
1000029,34,3.00 ,600
1000030,34,3.00 ,200
1000029,34,3.00 ,150
1000057,38,3.00 ,460
1000030,34,3.00 ,500
1000011,30,3.00 ,450
1000001,30,3.00 ,100
1000057,38,3.00 ,350
1000027,34,3.00 ,300
1000031,34,3.00 ,220
1000031,34,3.00 ,650
1000030,34,3.00 ,150
1000031,34,3.00 ,380
1000030,34,3.00 ,500
1000027,34,3.00 ,170
1000029,34,3.00 ,250
1000030,34,3.00 ,350
1000057,38,3.00 ,360
1000057,38,3.00 ,390
1000001,30,3.00 ,200
1000031,34,3.00 ,500
1000030,34,3.00 ,150
1000027,34,3.00 ,400
1000030,34,3.00 ,700
1000029,34,3.00 ,1200
1000027,34,3.00 ,170
1000031,34,3.00 ,450
1000027,34,3.00 ,350
1000057,38,3.00 ,120
1000057,38,3.00 ,350
1000011,30,3.00 ,250
1000031,34,3.00 ,400
1000027,34,3.00 ,350
1000031,34,3.00 ,400
1000031,34,3.00 ,200
1000030,34,3.00 ,250
1000029,34,3.00 ,300
1000030,34,3.00 ,150
1000029,34,3.00 ,700
1000057,38,3.00 ,360
1000057,38,3.00 ,250
1000031,34,3.00 ,400
1000030,34,3.00 ,500
1000027,34,3.00 ,240
1000027,34,3.00 ,490
1000001,30,3.00 ,100
1000031,34,3.00 ,300
1000031,34,3.00 ,400
1000057,38,3.00 ,820
1000057,38,3.00 ,290
1000003,30,3.00 ,350
1000003,30,3.00 ,200
1000030,34,3.00 ,200
1000057,38,3.00 ,150
1000031,34,3.00 ,200
1000031,34,3.00 ,380
1000031,34,3.00 ,400
1000029,34,3.00 ,550
1000003,30,3.00 ,500
1000057,38,3.00 ,1130
1000029,34,3.00 ,320
1000027,34,3.00 ,350
1000031,34,3.00 ,120
1000003,30,3.00 ,280
1000057,38,3.00 ,290
1000057,38,3.00 ,290
1000057,38,3.00 ,300
1000001,30,3.00 ,100
1000001,30,3.00 ,200
1000031,34,3.00 ,650
1000027,34,3.00 ,220
1000031,34,3.00 ,700
1000030,34,3.00 ,120
1000030,34,3.00 ,500
1000031,34,3.00 ,650
1000031,34,3.00 ,500
1000031,34,3.00 ,1070
1000029,34,3.00 ,150
1000010,30,3.00 ,300
1000001,30,3.00 ,70
1000007,30,3.00 ,500
1000030,34,3.00 ,200
1000030,34,3.00 ,500
1000030,34,3.00 ,680
1000027,34,3.00 ,140
1000057,38,3.00 ,520
1000011,30,3.00 ,300
1000001,30,3.00 ,300
1000001,30,3.00 ,70
1000027,34,3.00 ,140
1000027,34,3.00 ,350
1000030,34,3.00 ,280
1000029,34,3.00 ,150
1000029,34,3.00 ,300
1000027,34,3.00 ,70
1000030,34,3.00 ,250
1000030,34,3.00 ,650
1000010,30,3.00 ,300
1000003,30,3.00 ,700
1000057,38,3.00 ,300
1000031,34,3.00 ,600
1000027,34,3.00 ,500
1000031,34,3.00 ,400
1000007,30,3.00 ,300
1000001,30,3.00 ,200
1000057,38,3.00 ,500
1000027,34,3.00 ,200
1000029,34,3.00 ,550
1000031,34,3.00 ,500
1000027,34,3.00 ,310
1000003,30,3.00 ,700
1000003,30,3.00 ,100
1000007,30,3.00 ,200
1000007,30,3.00 ,300
1000001,30,3.00 ,450
1000003,30,3.00 ,150
1000029,34,3.00 ,550
1000029,34,3.00 ,600
1000027,34,3.00 ,420
1000010,30,3.00 ,250
1000007,30,3.00 ,150
1000001,30,3.00 ,290
1000010,30,3.00 ,300
1000030,34,3.00 ,200
1000057,38,3.00 ,570
1000057,38,3.00 ,460
